verse	verse_part	token	pos	lemma	lemma_filtered	voc	domain	subdomain
Ps_76_19	1	['ϕωνὴ', 'τῆς', 'βροντῆς', 'σου', 'ἐν', 'τῷ', 'τροχῷ', 'ἔϕαναν', 'αἱ', 'ἀστραπαί', 'σου', 'τῇ', 'οἰκουμένῃ', 'ἐσαλεύθη', 'καὶ', 'ἔντρομος', 'ἐγενήθη', 'ἡ', 'γῆ']	['CON', 'DET', 'NOUN', 'PRON', 'PREP', 'DET', 'NOUN', 'DET', 'DET', 'NOUN', 'PRON', 'DET', 'NOUN', 'VERB', 'CON', 'ADJ', 'VERB', 'DET', 'NOUN']	['φωνη', 'ο', 'βροντη', 'σου', 'εν', 'ο', 'τροχος', 'φαινω', 'ο', 'αστραπη', 'σου', 'ο', 'οικουμενη', 'σαλευω', 'και', 'εντρομος', 'γινομαι', 'ο', 'γη']	['φωνη', 'βροντη', 'τροχος', 'φαινω', 'αστραπη', 'οικουμενη', 'σαλευω', 'εντρομος', 'γινομαι', 'γη']	['αστραπη', 'βροντη', 'γη', 'γινομαι', 'εντρομος', 'οικουμενη', 'σαλευω', 'τροχος', 'φαινω', 'φωνη']	['People', 'Natural Substances', 'Sensory Events and States', 'Know', 'Geographical Objects and Features', 'Hostility,Strife', 'Communication', 'Sequence', 'Time', 'Possess,Transfer,Exchange', 'Physical Events and States', 'Be,Become,Exist,Happen', 'Non-Linear Movement', 'Attitudes and Emotions', 'Think', 'Discourse Markers', 'Existence in Space', 'Linear Movement', 'Behavior and Related States', 'Association']	['Riot', 'Human Beings', 'Have,Possess,Property,Owner', 'The Earths Surface', 'State', 'Sound', 'Universe,Creation', 'Light', 'Behavior,Conduct', 'Sociopolitical Areas', 'Well Known,Clearly Shown,Revealed', 'Earth,Mud,Sand,Rock', 'Exist', 'Happen', 'See', 'To Decide,To Conclude', 'Thunder and Lightning', 'Land in Contrast With the Sea', 'Worry,Anxiety,Distress,Peace', 'Duration of Time without Reference to Points or Units of Time: Time,Spend Time,Always,Eternal,Old,Immediately,Young', 'Move,Come/Go', 'Be in a Place', 'Governmental Administrative Areas', 'Change of State', 'Speak,Talk', 'Marriage,Divorce', 'Fear,Terror,Alarm', 'Markers of Transition', 'Language']
Ps_76_20	1	['ἐν', 'τῇ', 'θαλάσσῃ', 'ἡ', 'ὁδός', 'σου', 'καὶ', 'αἱ', 'τρίβοι', 'σου', 'ἐν', 'ὕδασι', 'πολλοῖς', 'καὶ', 'τὰ', 'ἴχνη', 'σου', 'οὐ', 'γνωσθήσονται']	['PREP', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'CON', 'DET', 'NOUN', 'PRON', 'PREP', 'NOUN', 'ADJ', 'CON', 'DET', 'NOUN', 'PRON', 'ADV', 'VERB']	['εν', 'ο', 'θαλασσα', 'ο', 'οδος', 'σου', 'και', 'ο', 'τριβος', 'σου', 'εν', 'υδωρ', 'πολυς', 'και', 'ο', 'ιχνος', 'σου', 'ου', 'γινωσκω']	['θαλασσα', 'οδος', 'τριβος', 'υδωρ', 'πολυς', 'ιχνος', 'γινωσκω']	['γινωσκω', 'θαλασσα', 'ιχνος', 'οδος', 'πολυς', 'τριβος', 'υδωρ']	['Hold a View,Believe,Trust', 'Geographical Objects and Features', 'Moral and Ethical Qualities and Related Behavior', 'Degree', 'Spacial Dimensions', 'Ready,Prepared', 'Quantity', 'Understand', 'Time', 'Learn', 'Proper,Improper', 'Physiological Processes and States', 'Natural Substances', 'Linear Movement', 'Behavior and Related States', 'Know']	['Many,Few Countables', 'A Point of Time without Reference to Other Points of Time: Time,Occasion,Ever,Often', 'Water', 'Learn', 'Acknowledge', 'Know', 'Much,Little Masses,Collectives,Extensions', 'Much,Little Positive-Negative Degree', 'Behavior,Conduct', 'Travel,Journey', 'Thoroughfares: Roads,Streets,Paths,etc.', 'Duration of Time without Reference to Points or Units of Time: Time,Spend Time,Always,Eternal,Old,Immediately,Young', 'Sexual Relations', 'Imitate Behavior', 'Bodies of Water', 'Just,Righteous', 'More Than,Less Than Comparative Degree', 'Particular Patterns of Behavior', 'Come To Understand', 'Specific Measures of Length']
Ps_76_21	1	['ὡδήγησας', 'ὡς', 'πρόβατα', 'τὸν', 'λαόν', 'σου', 'ἐν', 'χειρὶ', 'Μωυσῆ', 'καὶ', 'Ααρων']	['VERB', 'ADV', 'NOUN', 'DET', 'NOUN', 'PRON', 'PREP', 'NOUN', 'PROPN', 'CON', 'PROPN']	['οδηγεω', 'ως', 'προβατον', 'ο', 'λαος', 'σου', 'εν', 'χειρ', 'Μωσευς', 'και', 'Ααρων']	['οδηγεω', 'προβατον', 'λαος', 'χειρ', 'Μωσευς', 'Ααρων']	['Ααρων', 'Μωσευς', 'λαος', 'οδηγεω', 'προβατον', 'χειρ']	['Aspect', 'Animals', 'Case', 'Status', 'People', 'Learn', 'Control,Rule', 'Linear Movement', 'Power,Force', 'Groups and Classes of Persons and Members of Such Groups and Classes', 'Body,Body Parts,and Body Products']	['General', 'Human Beings', 'Lead,Bring,Take', 'Animals', 'Begin,Start', 'Parts of the Body', 'Low Status or Rank including persons of low status', 'Seize,Take into Custody', 'Agent,Personal or Nonpersonal,Causative or Immediate,Direct or Indirect', 'Learn', 'Socio-Political', 'Control,Restrain', 'Socio-Religious']
Ps_77_1	1	['Συνέσεως', 'τῷ', 'Ασαϕ']	['NOUN', 'DET', 'CON']	['συνεσις', 'ο', 'Ασαφ']	['συνεσις', 'Ασαφ']	['Ασαφ', 'συνεσις']	['Understand']	['Capacity for Understanding', 'Understand']
Ps_77_1	2	['Προσέχετε', 'λαός', 'μου', 'τὸν', 'νόμον', 'μου', 'κλίνατε', 'τὸ', 'οὖς', 'ὑμῶν', 'εἰς', 'τὰ', 'ῥήματα', 'τοῦ', 'στόματός', 'μου']	['VERB', 'NOUN', 'PRON', 'DET', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'PREP', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON']	['προσεχω', 'λαος', 'μου', 'ο', 'νομος', 'μου', 'κλινω', 'ο', 'ους', 'υμων', 'εις', 'ο', 'ρημα', 'ο', 'στομα', 'μου']	['προσεχω', 'λαος', 'νομος', 'κλινω', 'ρημα', 'στομα']	['κλινω', 'λαος', 'νομος', 'προσεχω', 'ρημα', 'στομα']	['Aspect', 'Hold a View,Believe,Trust', 'Status', 'Communication', 'Non-Linear Movement', 'Stances and Events Related to Stances', 'Be,Become,Exist,Happen', 'Spacial Positions', 'Features of Objects', 'Time', 'Think', 'Violence,Harm,Destroy,Kill', 'Learn', 'Physiological Processes and States', 'Linear Movement', 'Groups and Classes of Persons and Members of Such Groups and Classes', 'Body,Body Parts,and Body Products']	['Prostrate as an Act of Reverence or Supplication', 'To Think,Thought', 'Tire,Rest', 'General', 'Keep Silent', 'Parts of the Body', 'Shapes', 'Word,Passage', 'Cease,Stop', 'Duration of Time with Reference to Some Point of Time: Until,Delay,Still,From', 'Law,Regulation,Ordinance', 'Be Ready To Learn,Pay Attention', 'Speak Truth,Speak Falsehood', 'Happen', 'Continue', 'Written Language', 'Leave,Depart,Flee,Escape,Send', 'Speak,Talk', 'Low Status or Rank including persons of low status', 'Harm,Wound', 'In Front Of,Face To Face,In Back Of,Behind', 'Believe To Be True', 'Socio-Political', 'Socio-Religious']
Ps_77_2	1	['ἀνοίξω', 'ἐν', 'παραβολαῖς', 'τὸ', 'στόμα', 'μου', 'ϕθέγξομαι', 'προβλήματα', 'ἀπ', 'ἀρχῆς']	['VERB', 'PREP', 'NOUN', 'DET', 'NOUN', 'PRON', 'CON', 'NOUN', 'PREP', 'NOUN']	['ανοιγω', 'εν', 'παραβολη', 'ο', 'στομα', 'μου', 'φθεγγομαι', 'προβλημα', 'απο', 'αρχη']	['ανοιγω', 'παραβολη', 'στομα', 'φθεγγομαι', 'προβλημα', 'αρχη']	['ανοιγω', 'αρχη', 'παραβολη', 'προβλημα', 'στομα', 'φθεγγομαι']	['Aspect', 'Nature,Class,Example', 'Danger,Risk,Safe,Save', 'Mode', 'Communication', 'Violence,Harm,Destroy,Kill', 'Spacial Positions', 'Supernatural Beings and Powers', 'Features of Objects', 'Time', 'Control,Rule', 'Relations', 'Sensory Events and States', 'Body,Body Parts,and Body Products']	['A Point of Time with Reference to Duration of Time: Beginning,End', 'Open,Closed', 'Language Levels', 'Supernatural Powers', 'Keep Silent', 'Shapes', 'Parts of the Body', 'Archetype,Corresponding Type Antitype', 'Hear', 'Discourse Types', 'Speak Truth,Speak Falsehood', 'See', 'Rule,Govern', 'Possible,Impossible', 'Basic Principles or Features Defining the Nature of Something', 'Speak,Talk', 'Begin,Start', 'Danger', 'Cause and/or Reason', 'Harm,Wound', 'In Front Of,Face To Face,In Back Of,Behind']
Ps_77_3	1	['ὅσα', 'ἠκούσαμεν', 'καὶ', 'ἔγνωμεν', 'αὐτὰ', 'καὶ', 'οἱ', 'πατέρες', 'ἡμῶν', 'διηγήσαντο', 'ἡμῖν']	['PRON', 'VERB', 'CON', 'VERB', 'PRON', 'CON', 'DET', 'NOUN', 'PRON', 'VERB', 'PRON']	['οσος', 'ακουω', 'και', 'γινωσκω', 'αυτος', 'και', 'ο', 'πατηρ', 'ημων', 'διηγεομαι', 'ημιν']	['οσος', 'ακουω', 'γινωσκω', 'πατηρ', 'διηγεομαι']	['ακουω', 'γινωσκω', 'διηγεομαι', 'οσος', 'πατηρ']	['Hold a View,Believe,Trust', 'Nature,Class,Example', 'Status', 'Communication', 'Quantity', 'Understand', 'Courts and Legal Procedures', 'Guide,Discipline,Follow', 'Supernatural Beings and Powers', 'Time', 'Learn', 'Physiological Processes and States', 'Kinship Terms', 'Funerals and Burial', 'Degree', 'Sensory Events and States', 'Groups and Classes of Persons and Members of Such Groups and Classes', 'Know']	['High Status or Rank including persons of high status', 'Many,Few Countables', 'Lack of Capacity for Understanding', 'Learn', 'Acknowledge', 'Know', 'Much,Little Masses,Collectives,Extensions', 'Duration of Time with Reference to Some Unit of Time: During,In,While,Throughout', 'Archetype,Corresponding Type Antitype', 'Understand', 'Hear', 'Obey,Disobey', 'Up To,As Much As,To the Degree That Marked Extent of Degree', 'Sexual Relations', 'Judicial Hearing,Inquiry', 'Supernatural Beings', 'Kinship Relations Involving Successive Generations', 'Guide,Lead', 'Accept As True', 'Come To Understand', 'Inform,Announce', 'Socio-Religious']
Ps_77_4	1	['οὐκ', 'ἐκρύβη', 'ἀπὸ', 'τῶν', 'τέκνων', 'αὐτῶν', 'εἰς', 'γενεὰν', 'ἑτέραν', 'ἀπαγγέλλοντες', 'τὰς', 'αἰνέσεις', 'τοῦ', 'κυρίου']	['ADV', 'VERB', 'PREP', 'DET', 'NOUN', 'PRON', 'PREP', 'NOUN', 'ADJ', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN']	['ου', 'κρυπτω', 'απο', 'ο', 'τεκνον', 'αυτος', 'εις', 'γενεα', 'ετερος', 'απαγγελλω', 'ο', 'αινεσις', 'ο', 'κυριος']	['κρυπτω', 'τεκνον', 'γενεα', 'ετερος', 'απαγγελλω', 'αινεσις', 'κυριος']	['αινεσις', 'απαγγελλω', 'γενεα', 'ετερος', 'κρυπτω', 'κυριος', 'τεκνον']	['Nature,Class,Example', 'Danger,Risk,Safe,Save', 'Status', 'Communication', 'People', 'Supernatural Beings and Powers', 'Guide,Discipline,Follow', 'Time', 'Possess,Transfer,Exchange', 'Control,Rule', 'Kinship Terms', 'Sensory Events and States', 'Groups and Classes of Persons and Members of Such Groups and Classes', 'Know']	['Units of Time with Reference to Other Units or Points of Time: Yesterday,Today,Next Day', 'High Status or Rank including persons of high status', 'Have,Possess,Property,Owner', 'Praise', 'Safe,Free from Danger', 'Groups and Members of Groups of Persons Regarded as Related by Blood but without Special Reference to Successive Generations', 'General', 'Follow,Be a Disciple', 'Class,Kind', 'See', 'Rule,Govern', 'Not Able To Be Known,Secret', 'Command,Order', 'Supernatural Beings', 'Kinship Relations Involving Successive Generations', 'Different Kind or Class', 'Persons For Whom There Is Affectionate Concern', 'Indefinite Units of Time: Age,Lifetime,Interval,Period', 'Socio-Political', 'Inform,Announce', 'Socio-Religious']
Ps_77_4	2	['καὶ', 'τὰς', 'δυναστείας', 'αὐτοῦ', 'καὶ', 'τὰ', 'θαυμάσια', 'αὐτοῦ', 'ἃ', 'ἐποίησεν']	['CON', 'DET', 'NOUN', 'PRON', 'CON', 'DET', 'ADJ', 'PRON', 'PRON', 'VERB']	['και', 'ο', 'δυναστεια', 'αυτος', 'και', 'ο', 'θαυμασιος', 'αυτος', 'ος', 'ποιεω']	['δυναστεια', 'θαυμασιος', 'ποιεω']	['δυναστεια', 'θαυμασιος', 'ποιεω']	['Case', 'Perform,Do', 'Be,Become,Exist,Happen', 'Attitudes and Emotions', 'Possess,Transfer,Exchange', 'Control,Rule', 'Physiological Processes and States', 'Behavior and Related States']	['Behavior,Conduct', 'Earn,Gain,Do Business', 'Ripen,Produce Fruit,Bear Seed', 'Work,Toil', 'Exercise Authority', 'Acceptable To,To Be Pleased With', 'Surprise,Astonish', 'State', 'Assign to a Role or Function', 'Agent of a Numerable Event', 'Do,Perform', 'Exist', 'Make,Create']
Ps_77_5	1	['καὶ', 'ἀνέστησεν', 'μαρτύριον', 'ἐν', 'Ιακωβ', 'καὶ', 'νόμον', 'ἔθετο', 'ἐν', 'Ισραηλ']	['CON', 'VERB', 'NOUN', 'PREP', 'PROPN', 'CON', 'NOUN', 'VERB', 'PREP', 'PROPN']	['και', 'ανιστημι', 'μαρτυριον', 'εν', 'Ιακωβ', 'και', 'νομος', 'τιθημι', 'εν', 'Ισραηλ']	['ανιστημι', 'μαρτυριον', 'Ιακωβ', 'νομος', 'τιθημι', 'Ισραηλ']	['Ιακωβ', 'Ισραηλ', 'ανιστημι', 'μαρτυριον', 'νομος', 'τιθημι']	['Case', 'Hostility,Strife', 'Communication', 'Be,Become,Exist,Happen', 'Stances and Events Related to Stances', 'Possess,Transfer,Exchange', 'Memory and Recall', 'Control,Rule', 'Think', 'Physiological Processes and States', 'Linear Movement', 'Activities Involving Clothing and Adorning', 'Sensory Events and States', 'Existence in Space']	['Lend,Loan,Interest,Borrow,Bank', 'State', 'Advise', 'Witness,Testify', 'Law,Regulation,Ordinance', 'Kneel', 'Hear', 'Exist', 'Put,Place', 'To Decide,To Conclude', 'Written Language', 'Rebellion', 'Leave,Depart,Flee,Escape,Send', 'To Cause To Experience', 'Birth,Procreation', 'Assign to a Role or Function', 'Storing of Information', 'Stand', 'Give', 'Live,Die', 'Interpret,Mean,Explain']
Ps_77_5	2	['ὅσα', 'ἐνετείλατο', 'τοῖς', 'πατράσιν', 'ἡμῶν', 'τοῦ', 'γνωρίσαι', 'αὐτὰ', 'τοῖς', 'υἱοῖς', 'αὐτῶν']	['PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'DET', 'VERB', 'PRON', 'DET', 'NOUN', 'PRON']	['οσος', 'εντελλομαι', 'ο', 'πατηρ', 'ημων', 'ο', 'γνωριζω', 'αυτος', 'ο', 'υιος', 'αυτος']	['οσος', 'εντελλομαι', 'πατηρ', 'γνωριζω', 'υιος']	['γνωριζω', 'εντελλομαι', 'οσος', 'πατηρ', 'υιος']	['Animals', 'Nature,Class,Example', 'Status', 'Communication', 'Quantity', 'People', 'Supernatural Beings and Powers', 'Guide,Discipline,Follow', 'Time', 'Funerals and Burial', 'Kinship Terms', 'Degree', 'Groups and Classes of Persons and Members of Such Groups and Classes', 'Know']	['Human Beings', 'High Status or Rank including persons of high status', 'Many,Few Countables', 'Know', 'Much,Little Masses,Collectives,Extensions', 'General', 'Follow,Be a Disciple', 'Duration of Time with Reference to Some Unit of Time: During,In,While,Throughout', 'Archetype,Corresponding Type Antitype', 'Class,Kind', 'Up To,As Much As,To the Degree That Marked Extent of Degree', 'Command,Order', 'Supernatural Beings', 'Animals', 'Kinship Relations Involving Successive Generations', 'Known the content of knowledge', 'Guide,Lead', 'Persons For Whom There Is Affectionate Concern', 'Socio-Political', 'Socio-Religious']
Ps_77_6	1	['ὅπως', 'ἂν', 'γνῷ', 'γενεὰ', 'ἑτέρα', 'υἱοὶ', 'οἱ', 'τεχθησόμενοι', 'καὶ', 'ἀναστήσονται', 'καὶ', 'ἀπαγγελοῦσιν', 'αὐτὰ', 'τοῖς', 'υἱοῖς', 'αὐτῶν']	['CON', 'ADV', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'DET', 'VERB', 'CON', 'VERB', 'CON', 'VERB', 'PRON', 'DET', 'NOUN', 'PRON']	['οπως', 'αν', 'γινωσκω', 'γενεα', 'ετερος', 'υιος', 'ο', 'τικτω', 'και', 'ανιστημι', 'και', 'απαγγελλω', 'αυτος', 'ο', 'υιος', 'αυτος']	['οπως', 'γινωσκω', 'γενεα', 'ετερος', 'υιος', 'τικτω', 'ανιστημι', 'απαγγελλω', 'υιος']	['ανιστημι', 'απαγγελλω', 'γενεα', 'γινωσκω', 'ετερος', 'οπως', 'τικτω', 'υιος']	['Nature,Class,Example', 'People', 'Guide,Discipline,Follow', 'Learn', 'Relations', 'Know', 'Hold a View,Believe,Trust', 'Hostility,Strife', 'Communication', 'Understand', 'Time', 'Discourse Referentials', 'Be,Become,Exist,Happen', 'Stances and Events Related to Stances', 'Supernatural Beings and Powers', 'Kinship Terms', 'Groups and Classes of Persons and Members of Such Groups and Classes', 'Animals', 'Physiological Processes and States', 'Linear Movement']	['Units of Time with Reference to Other Units or Points of Time: Yesterday,Today,Next Day', 'Human Beings', 'Purpose', 'Learn', 'Acknowledge', 'Groups and Members of Groups of Persons Regarded as Related by Blood but without Special Reference to Successive Generations', 'Know', 'General', 'Follow,Be a Disciple', 'Whom or What Spoken or Written About', 'Class,Kind', 'Exist', 'Grow,Growth', 'Sexual Relations', 'Rebellion', 'Leave,Depart,Flee,Escape,Send', 'Command,Order', 'Birth,Procreation', 'Stand', 'Manner', 'Animals', 'Supernatural Beings', 'Live,Die', 'Kinship Relations Involving Successive Generations', 'Different Kind or Class', 'Come To Understand', 'Persons For Whom There Is Affectionate Concern', 'Indefinite Units of Time: Age,Lifetime,Interval,Period', 'Socio-Political', 'Inform,Announce', 'Socio-Religious']
Ps_77_7	1	['ἵνα', 'θῶνται', 'ἐπὶ', 'τὸν', 'θεὸν', 'τὴν', 'ἐλπίδα', 'αὐτῶν', 'καὶ', 'μὴ', 'ἐπιλάθωνται', 'τῶν', 'ἔργων', 'τοῦ', 'θεοῦ', 'καὶ', 'τὰς', 'ἐντολὰς', 'αὐτοῦ', 'ἐκζητήσουσιν']	['CON', 'VERB', 'PREP', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'CON', 'ADV', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'CON', 'DET', 'NOUN', 'PRON', 'VERB']	['ινα', 'τιθημι', 'επι', 'ο', 'θεος', 'ο', 'ελπις', 'αυτος', 'και', 'μη', 'επιλανθανομαι', 'ο', 'εργον', 'ο', 'θεος', 'και', 'ο', 'εντολη', 'αυτος', 'εκζητεω']	['ινα', 'τιθημι', 'θεος', 'ελπις', 'επιλανθανομαι', 'εργον', 'θεος', 'εντολη', 'εκζητεω']	['εκζητεω', 'ελπις', 'εντολη', 'επιλανθανομαι', 'εργον', 'θεος', 'ινα', 'τιθημι']	['Case', 'Courts and Legal Procedures', 'Learn', 'Relations', 'Sensory Events and States', 'Communication', 'Possess,Transfer,Exchange', 'Perform,Do', 'Be,Become,Exist,Happen', 'Attitudes and Emotions', 'Stances and Events Related to Stances', 'Supernatural Beings and Powers', 'Think', 'Discourse Markers', 'Existence in Space', 'Memory and Recall', 'Control,Rule', 'Physiological Processes and States', 'Activities Involving Clothing and Adorning']	['Lend,Loan,Interest,Borrow,Bank', 'Purpose', 'State', 'Advise', 'Content', 'Not Remembering,Forgetting', 'Hope,Look Forward To', 'Kneel', 'Hear', 'Put,Place', 'To Decide,To Conclude', 'Command,Order', 'To Cause To Experience', 'Assign to a Role or Function', 'Storing of Information', 'Do,Perform', 'Try To Learn', 'Supernatural Beings', 'Recalling and Responding with Appropriate Action', 'Work,Toil', 'Result', 'Give', 'Markers of Identificational and Explanatory Clauses Epexegetical', 'Interpret,Mean,Explain', 'Live,Die', 'Accusation']
Ps_77_8	1	['ἵνα', 'μὴ', 'γένωνται', 'ὡς', 'οἱ', 'πατέρες', 'αὐτῶν', 'γενεὰ', 'σκολιὰ', 'καὶ', 'παραπικραίνουσα', 'γενεά']	['CON', 'ADV', 'VERB', 'ADV', 'DET', 'NOUN', 'PRON', 'NOUN', 'ADJ', 'CON', 'VERB', 'NOUN']	['ινα', 'μη', 'γινομαι', 'ως', 'ο', 'πατηρ', 'αυτος', 'γενεα', 'σκολιος', 'και', 'παραπικραινω', 'γενεα']	['ινα', 'γινομαι', 'πατηρ', 'γενεα', 'σκολιος', 'παραπικραινω', 'γενεα']	['γενεα', 'γινομαι', 'ινα', 'παραπικραινω', 'πατηρ', 'σκολιος']	['Case', 'Nature,Class,Example', 'Guide,Discipline,Follow', 'Relations', 'Hostility,Strife', 'Status', 'Features of Objects', 'Time', 'Possess,Transfer,Exchange', 'Be,Become,Exist,Happen', 'Supernatural Beings and Powers', 'Think', 'Discourse Markers', 'Funerals and Burial', 'Kinship Terms', 'Existence in Space', 'Groups and Classes of Persons and Members of Such Groups and Classes', 'Moral and Ethical Qualities and Related Behavior', 'Linear Movement', 'Behavior and Related States', 'Association']	['High Status or Rank including persons of high status', 'Have,Possess,Property,Owner', 'State', 'Purpose', 'Groups and Members of Groups of Persons Regarded as Related by Blood but without Special Reference to Successive Generations', 'Licentiousness,Perversion', 'General', 'Behavior,Conduct', 'Straight,Crooked', 'Content', 'Archetype,Corresponding Type Antitype', 'Exist', 'Happen', 'To Decide,To Conclude', 'Rebellion', 'Move,Come/Go', 'Be in a Place', 'Change of State', 'Marriage,Divorce', 'Supernatural Beings', 'Markers of Transition', 'Result', 'Markers of Identificational and Explanatory Clauses Epexegetical', 'Kinship Relations Involving Successive Generations', 'Guide,Lead', 'Indefinite Units of Time: Age,Lifetime,Interval,Period', 'Socio-Religious']
