Ps	Verse	Part	Text	Trad
70	4		ὁ θεός μου, ῥῦσαί με ἐκ χειρὸς ἁμαρτωλοῦ, ἐκ χειρὸς παρανομοῦντος καὶ ἀδικοῦντος·	Mon Dieu, tire-moi de la main du pécheur, de celle du pervers et du méchant.
70	5		ὅτι σὺ εἶ ἡ ὑπομονή μου, κύριε· κύριος ἡ ἐλπίς μου ἐκ νεότητός μου.	Car tu es mon attente, Seigneur ; Seigneur, tu es mon espérance dès ma jeunesse.
70	6	a	ἐπὶ σὲ ἐπεστηρίχθην ἀπὸ γαστρός, ἐκ κοιλίας μητρός μου σύ μου εἶ σκεπαστής·	A peine conçu, j'ai été confirmé en toi ; dès le sein de ma mère, tu es mon abri ; 
70	6	b	 ἐν σοὶ ἡ ὕμνησίς μου διὰ παντός.	mes chants ne cessent de s'adresser à toi.
70	7		ὡσεὶ τέρας ἐγενήθην τοῖς πολλοῖς, καὶ σὺ βοηθὸς κραταιός.	J'ai été comme un prodige pour un grand nombre ; et toi, tu es ma force et mon appui.
70	8	a	πληρωθήτω τὸ στόμα μου αἰνέσεως, ὅπως ὑμνήσω τὴν δόξαν σου, ὅλην τὴν ἡμέραν τὴν μεγαλοπρέπειάν σου.	Que ma bouche soit pleine de louanges, afin que je chante tout le jour ta gloire et ta grandeur.
70	9		μὴ ἀπορρίψῃς με εἰς καιρὸν γήρους, ἐν τῷ ἐκλείπειν τὴν ἰσχύν μου μὴ ἐγκαταλίπῃς με.	Ne me fais point tomber au temps de la vieillesse ; quand ma force sera défaillante, ne m'abandonne pas.
70	10		ὅτι εἶπαν οἱ ἐχθροί μου ἐμοὶ καὶ οἱ ϕυλάσσοντες τὴν ψυχήν μου ἐβουλεύσαντο ἐπὶ τὸ αὐτὸ	Car mes ennemis ont parlé contre moi ; ceux qui épient mon âme ont tenu conseil ensemble,
70	11		λέγοντες ‘Ο θεὸς ἐγκατέλιπεν αὐτόν· καταδιώξατε καὶ καταλάβετε αὐτόν, ὅτι οὐκ ἔστιν ὁ ῥυόμενος.	Disant : Dieu l'a délaissé, poursuivez-le, saisissez-le ; car nul n'est là pour le défendre.
70	12		ὁ θεός, μὴ μακρύνῃς ἀπ’ ἐμοῦ· ὁ θεός μου, εἰς τὴν βοήθειάν μου πρόσχες.	Dieu, ne t'éloigne point de moi ; mon Dieu, viens à mon aide !
70	13		αἰσχυνθήτωσαν καὶ ἐκλιπέτωσαν οἱ ἐνδιαβάλλοντες τὴν ψυχήν μου,	Qu'ils soient confondus et détruits, les calomniateurs de mon âme ; qu'ils soient revêtus de honte et d'humiliation, ceux qui me veulent du mal.
70	13		περιβαλέσθωσαν αἰσχύνην καὶ ἐντροπὴν οἱ ζητοῦντες τὰ κακά μοι.	Qu'ils soient confondus et détruits, les calomniateurs de mon âme ; qu'ils soient revêtus de honte et d'humiliation, ceux qui me veulent du mal.
70	14		ἐγὼ δὲ διὰ παντὸς ἐλπιῶ καὶ προσθήσω ἐπὶ πᾶσαν τὴν αἴνεσίν σου.	Pour moi, j'espérerai toujours ; je te louerai de plus en plus.
70	15	a	τὸ στόμα μου ἐξαγγελεῖ τὴν δικαιοσύνην σου, ὅλην τὴν ἡμέραν τὴν σωτηρίαν σου, ὅτι οὐκ ἔγνων γραμματείας.	Ma bouche proclamera tout le jour ta justice et ton salut ; car je ne connais pas les œuvres intellectuelles.
70	16		εἰσελεύσομαι ἐν δυναστείᾳ κυρίου· κύριε, μνησθήσομαι τῆς δικαιοσύνης σου μόνου.	Mais j'entrerai dans la contemplation de la puissance de Dieu ; Seigneur, je me souviendrai seulement de ta justice.
70	17		ἐδίδαξάς με, ὁ θεός, ἐκ νεότητός μου, καὶ μέχρι νῦν ἀπαγγελῶ τὰ θαυμάσιά σου.	Tu m'as instruit, Seigneur, dès ma jeunesse, et jusqu'ici j'ai annoncé tes merveilles.
70	18	a	καὶ ἕως γήρους καὶ πρεσβείου, ὁ θεός, μὴ ἐγκαταλίπῃς με, 	Et je continuerai jusqu'à l'extrême vieillesse ; ô Dieu, ne m'abandonne pas 
70	18	b	ἕως ἂν ἀπαγγείλω τὸν βραχίονά σου πάσῃ τῇ γενεᾷ τῇ ἐρχομένῃ, 	avant que j'aie annoncé, à toute la génération future, ton bras 
70	18	c	τὴν δυναστείαν σου  ἕως ὑψίστωνκαὶ τὴν δικαιοσύνην σου. ὁ θεός,	et ta puissance, jusqu'au plus haut des cieux, 
70	19	c	 ἃ ἐποίησας μεγαλεῖα· ὁ θεός, τίς ὅμοιός σοι;	Et ta justice, ô mon Dieu, et les grandes choses que tu as faites. O Dieu, qui donc est semblable à toi ?
70	20	a	ὅσας ἔδειξάς μοι θλίψεις πολλὰς καὶ κακάς, καὶ ἐπιστρέψας ἐζωοποίησάς με 	Autant de fois tu m'as fait voir de nombreuses et cruelles afflictions, autant de fois tu es revenu à moi pour me vivifier ; et tu m'as ramené des abîmes de la terre.
70	20	b	καὶ ἐκ τῶν ἀβύσσων τῆς γῆς πάλιν ἀνήγαγές με.	Autant de fois tu m'as fait voir de nombreuses et cruelles afflictions, autant de fois tu es revenu à moi pour me vivifier ; et tu m'as ramené des abîmes de la terre.
70	21	a	ἐπλεόνασας τὴν μεγαλοσύνην σου καὶ ἐπιστρέψας παρεκάλεσάς με 	Tu as multiplié sur moi ta libéralité, et tu es revenu à moi, et tu m'as consolé, 
70	21	b	καὶ ἐκ τῶν ἀβύσσων τῆς γῆς πάλιν ἀνήγαγές με.	et tu m'as ramené des abîmes de la terre.
70	22		καὶ γὰρ ἐγὼ ἐξομολογήσομαί σοι ἐν σκεύει ψαλμοῦ τὴν ἀλήθειάν σου, ὁ θεός· ψαλῶ σοι ἐν κιθάρᾳ, ὁ ἅγιος τοῦ Ισραηλ.	Et moi, sur mes instruments de musique, je confesserai, ô mon Dieu, ta vérité ; je te chanterai des psaumes sur la cithare, ô Saint d'Israël !
70	23		ἀγαλλιάσονται τὰ χείλη μου, ὅταν ψάλω σοι, καὶ ἡ ψυχή μου, ἣν ἐλυτρώσω.	Mes lèvres se réjouiront quand je chanterai pour toi, et aussi mon âme que tu as affranchie.
70	24	a	ἔτι δὲ καὶ ἡ γλῶσσά μου ὅλην τὴν ἡμέραν μελετήσει τὴν δικαιοσύνην σου, 	Ma langue, tout le jour, racontera ta justice, lorsque ceux qui me veulent du mal auront été humiliés et confondus.
70	24	b	ὅταν αἰσχυνθῶσιν καὶ ἐντραπῶσιν οἱ ζητοῦντες τὰ κακά μοι.	
71	1	a	Εἰς Σαλωμων.	Sur Salomon.
71	1	b	 ‘Ο θεός, τὸ κρίμα σου τῷ βασιλεῖ δὸς καὶ τὴν δικαιοσύνην σου τῷ υἱῷ τοῦ βασιλέως	 Ô Dieu, donne au roi ton jugement, et au fils du roi ton équité
71	2		κρίνειν τὸν λαόν σου ἐν δικαιοσύνῃ καὶ τοὺς πτωχούς σου ἐν κρίσει.	Pour juger ton peuple avec justice, et tes pauvres avec équité.
71	3		ἀναλαβέτω τὰ ὄρη εἰρήνην τῷ λαῷ σου καὶ οἱ βουνοὶ ἐν δικαιοσύνῃ.	Que les montagnes et les collines reçoivent la paix pour ton peuple.
71	4		κρινεῖ τοὺς πτωχοὺς τοῦ λαοῦ καὶ σώσει τοὺς υἱοὺς τῶν πενήτων καὶ ταπεινώσει συκοϕάντην	Il jugera avec justice les pauvres du peuple, et il sauvera les fils des pauvres, et il humiliera le calomniateur.
71	5		καὶ συμπαραμενεῖ τῷ ἡλίῳ καὶ πρὸ τῆς σελήνης γενεὰς γενεῶν	Durant les générations des générations, il subsistera autant que le soleil et plus que la terre.
71	6		καὶ καταβήσεται ὡς ὑετὸς ἐπὶ πόκον καὶ ὡσεὶ σταγόνες στάζουσαι ἐπὶ τὴν γῆν.	Il descendra comme la pluie sur une toison, et comme les gouttes de la rosée découlant sur la terre.
71	7		ἀνατελεῖ ἐν ταῖς ἡμέραις αὐτοῦ δικαιοσύνη καὶ πλῆθος εἰρήνης ἕως οὗ ἀνταναιρεθῇ ἡ σελήνη.	En ses jours, la justice se lèvera avec la plénitude de la paix, et durera jusqu'à ce que la lune disparaisse.
71	8		καὶ κατακυριεύσει ἀπὸ θαλάσσης ἕως θαλάσσης καὶ ἀπὸ ποταμοῦ ἕως περάτων τῆς οἰκουμένης.	Et il régnera d'une mer à l'autre mer, et des fleuves aux limites de la terre habitable.
71	9		ἐνώπιον αὐτοῦ προπεσοῦνται Αἰθίοπες, καὶ οἱ ἐχθροὶ αὐτοῦ χοῦν λείξουσιν·	Devant lui, les Éthiopiens se prosterneront, et ses ennemis lécheront la poussière.
71	10		βασιλεῖς θαρσις καὶ αἱ νῆσοι δῶρα προσοίσουσιν, βασιλεῖς ’Αράβων καὶ Σαβα δῶρα προσάξουσιν·	Les rois de Tharsis et les îles lui feront des présents ; les rois des Arabes et de Saba lui apporteront leurs offrandes.
71	11		καὶ προσκυνήσουσιν αὐτῷ πάντες οἱ βασιλεῖς, πάντα τὰ ἔθνη δουλεύσουσιν αὐτῷ.	Et tous les rois l'adoreront, tous les peuples lui seront asservis,
71	12		ὅτι ἐρρύσατο πτωχὸν ἐκ χειρὸς δυνάστου καὶ πένητα, ᾧ οὐχ ὑπῆρχεν βοηθός·	Parce qu'il aura protégé contre le puissant le pauvre et l'indigent, à qui nul n'était secourable.
71	13		ϕείσεται πτωχοῦ καὶ πένητος καὶ ψυχὰς πενήτων σώσει·	Il épargnera le mendiant et le pauvre ; il sauvera les âmes des indigents.
71	14		ἐκ τόκου καὶ ἐξ ἀδικίας λυτρώσεται τὰς ψυχὰς αὐτῶν, καὶ ἔντιμον τὸ ὄνομα αὐτῶν ἐνώπιον αὐτοῦ.	Il affranchira leurs âmes de l'usure et de l'iniquité ; leur nom sera en honneur devant lui.
71	15	a	καὶ ζήσεται, καὶ δοθήσεται αὐτῷ ἐκ τοῦ χρυσίου τῆς ’Αραβίας,	Et il vivra, et il lui sera donné de l'or de l'Arabie ; perpétuellement on fera des vœux pour lui, et tout le jour on le bénira.
71	15	b	 καὶ προσεύξονται περὶ αὐτοῦ διὰ παντός, ὅλην τὴν ἡμέραν εὐλογήσουσιν αὐτόν.	Et il vivra, et il lui sera donné de l'or de l'Arabie ; perpétuellement on fera des vœux pour lui, et tout le jour on le bénira.
71	16	a	ἔσται στήριγμα ἐν τῇ γῇ ἐπ’ ἄκρων τῶν ὀρέων· 	Il sera l'appui de la terre jusqu'aux cimes des montagnes ; ses fruits s'élèveront au-dessus du Liban, et des essaims sortiront de la cité, comme les herbes des champs.
71	16	b	ὑπεραρθήσεται ὑπὲρ τὸν Λίβανον ὁ καρπὸς αὐτοῦ, καὶ ἐξανθήσουσιν ἐκ πόλεως ὡσεὶ χόρτος τῆς γῆς.	Il sera l'appui de la terre jusqu'aux cimes des montagnes ; ses fruits s'élèveront au-dessus du Liban, et des essaims sortiront de la cité, comme les herbes des champs.
71	17	a	ἔστω τὸ ὄνομα αὐτοῦ εὐλογημένον εἰς τοὺς αἰῶνας, πρὸ τοῦ ἡλίου διαμενεῖ τὸ ὄνομα αὐτοῦ· 	Que son nom soit béni dans tous les âges ; son nom subsistera plus que le soleil ; 
71	17	b	καὶ εὐλογηθήσονται ἐν αὐτῷ πᾶσαι αἱ ϕυλαὶ τῆς γῆς, πάντα τὰ ἔθνη μακαριοῦσιν αὐτόν.	et en lui toutes les tribus de la terre seront bénies, toutes les nations célèbreront sa gloire.
71	18		Εὐλογητὸς κύριος ὁ θεὸς ὁ θεὸς Ισραηλ ὁ ποιῶν θαυμάσια μόνος,	Béni soit le Seigneur Dieu d'Israël, qui seul fait des prodiges.
71	19	a	καὶ εὐλογητὸν τὸ ὄνομα τῆς δόξης αὐτοῦ εἰς τὸν αἰῶνα καὶ εἰς τὸν αἰῶνα τοῦ αἰῶνος,	Et béni soit son nom glorieux dans l'éternité et dans tous les siècles, 
71	19	c	 καὶ πληρωθήσεται τῆς δόξης αὐτοῦ πᾶσα ἡ γῆ. γένοιτο γένοιτο.	et que toute la terre soit pleine de sa gloire. Ainsi soit-il, ainsi soit-il.
71	20		’Εξέλιπον οἱ ὕμνοι Δαυιδ τοῦ υἱοῦ Ιεσσαι.	Ici finissent les hymnes de David, fils de Jessé.
72	1	a	Ψαλμὸς τῷ Ασαϕ. 	Psaume d'Asaph. 
72	1	b	‘Ως ἀγαθὸς τῷ Ισραηλ ὁ θεός, τοῖς εὐθέσι τῇ καρδίᾳ.	Que Dieu est bon pour Israël, pour ceux qui sont droits en leur cœur !
72	2		ἐμοῦ δὲ παρὰ μικρὸν ἐσαλεύθησαν οἱ πόδες, παρ’ ὀλίγον ἐξεχύθη τὰ διαβήματά μου.	Peu s'en est fallu que mes pieds n'aient chancelé ; peu s'en est fallu que mes pieds n'aient glissé.
72	3		ὅτι ἐζήλωσα ἐπὶ τοῖς ἀνόμοις εἰρήνην ἁμαρτωλῶν θεωρῶν,	Car à voir la paix des pécheurs, je les avais enviés.
72	4		ὅτι οὐκ ἔστιν ἀνάνευσις τῷ θανάτῳ αὐτῶν καὶ στερέωμα ἐν τῇ μάστιγι αὐτῶν·	En effets à leur mort ils ne font point paraître qu'ils la refusent, et ils ont de la fermeté en leurs châtiments.
72	5		ἐν κόποις ἀνθρώπων οὐκ εἰσὶν καὶ μετὰ ἀνθρώπων οὐ μαστιγωθήσονται.	Ils n'ont point les peines des autres hommes, et comme les autres hommes ils ne seront point flagellés.
72	6	a	διὰ τοῦτο ἐκράτησεν αὐτοὺς ἡ ὑπερηϕανία, περιεβάλοντο ἀδικίαν καὶ ἀσέβειαν αὐτῶν.	A cause de cela l'orgueil les possède ; ils se sont revêtus de leur injustice et de leur impiété.
72	7		ἐξελεύσεται ὡς ἐκ στέατος ἡ ἀδικία αὐτῶν διήλθοσαν εἰς διάθεσιν καρδίας·	Leur injustice sortira de leur richesse comme de sa source ; ils se sont adonnés aux caprices de leur cœur.
72	8		διενοήθησαν καὶ ἐλάλησαν ἐν πονηρίᾳ, ἀδικίαν εἰς τὸ ὕψος ἐλάλησαν·	Ils ont pensé et parlé méchamment ; ils ont parlé du Très-Haut avec injustice.
72	9		ἔθεντο εἰς οὐρανὸν τὸ στόμα αὐτῶν, καὶ ἡ γλῶσσα αὐτῶν διῆλθεν ἐπὶ τῆς γῆς.	Ils ont fait usage de leur bouche contre le ciel, et leur langue a parcouru la terre.
72	10		διὰ τοῦτο ἐπιστρέψει ὁ λαός μου ἐνταῦθα, καὶ ἡμέραι πλήρεις εὑρεθήσονται αὐτοῖς.	A cause de cela mon peuple y retournera, et une grande plénitude de jours sera trouvée en eux.
72	11		καὶ εἶπαν Πῶς ἔγνω ὁ θεός, καὶ εἰ ἔστιν γνῶσις ἐν τῷ ὑψίστῳ;	Ils ont dit : Que sait Dieu ? et comment y a-t-il quelque science dans le Très -Haut ?
72	12		ἰδοὺ οὗτοι ἁμαρτωλοὶ καὶ εὐθηνοῦνται· εἰς τὸν αἰῶνα κατέσχον πλούτου.	Voilà les pécheurs qui prospèrent toujours ; ils possèdent les richesses.
72	13	a	καὶ εἶπα ῎Αρα ματαίως ἐδικαίωσα τὴν καρδίαν μου καὶ ἐνιψάμην ἐν ἀθῴοις τὰς χεῖράς μου·	Et moi-même j'ai dit : J'ai donc vainement rendu juste mon cœur, et levé mes mains parmi les innocents !
